Ration_ID,Name,Age,Gender,Address,Phone_No,Aadhaar_ID,Block,Income_Level,Dependent1_Name,Dependent1_Aadhaar_ID,Dependent1_Relation,Dependent1_Age,Dependent2_Name,Dependent2_Aadhaar_ID,Dependent2_Relation,Dependent2_Age,Dependent3_Name,Dependent3_Aadhaar_ID,Dependent3_Relation,Dependent3_Age,Dependent4_Name,Dependent4_Aadhaar_ID,Dependent4_Relation,Dependent4_Age,Dependent5_Name,Dependent5_Aadhaar_ID,Dependent5_Relation,Dependent5_Age,Rice_Entitled,Rice_Claimed,Wheat_Entitled,Wheat_Claimed,Sugar_Entitled,Sugar_Claimed,Kerosene_Entitled,Kerosene_Claimed,ToorDal_Entitled,ToorDal_Claimed,ChanaDal_Entitled,ChanaDal_Claimed,UradDal_Entitled,UradDal_Claimed,Salt_Entitled,Salt_Claimed,MustardOil_Entitled,MustardOil_Claimed,SunflowerOil_Entitled,SunflowerOil_Claimed,Subsidy_Availed,Percent_Ration_Left,Num_Dependents,Over_Claim_Flag,Duplicate_Aadhaar_Flag,Income_Subsidy_Mismatch,Fraud_Label
RAT10834,Aditya Badal,53,Female,"77, Behl Chowk, Bellary-656054",5516687274489,816832229986,Block4,High,Ekta,773476830246,Parent,52,Sara,677954854627,Daughter,14,,,,,,,,,,,,,4,4,1,1,4,4,1,1,1,1,3,3,4,4,2,2,5,5,4,4,No,0.0,2,0,0,0,1
RAT10835,Ayushman Deep,34,Male,"96/56, Rama Zila, Bhubaneswar 452402",1107911270563,322391616532,Block5,Low,Yahvi,945342201745,Son,34,Balendra,811427144124,Parent,52,Geetika,419887665035,Parent,35,,,,,,,,,2,2,2,2,1,1,4,4,1,1,4,4,4,4,1,1,3,4,2,2,Yes,-4.17,3,1,0,0,1
RAT10836,Hardik Nath,41,Female,"50/100, Minhas Zila, Bongaigaon-066692",8754684847246,998233619051,Block4,Medium,Raagini,923455482307,Spouse,33,,,,,,,,,,,,,,,,,5,7,3,3,1,1,1,1,3,3,5,5,2,2,3,6,1,1,5,8,Yes,-27.59,1,1,0,0,1
RAT10837,Triveni Gera,54,Female,"22/37, Oak Road, Aurangabad-501859",5120348221444,466845034629,Block5,High,Ekiya,755398603445,Spouse,34,Rachana,338574077695,Son,2,Anvi,952092346442,Parent,46,Advika,894415060629,Daughter,42,,,,,3,3,5,8,2,2,4,4,1,3,3,3,5,5,4,4,2,4,1,3,No,-30.0,4,1,0,0,1
RAT10838,Mohammed Boase,58,Male,"82/11, Varty Circle, Warangal-693131",0475975350564,834845610539,Block1,Medium,Samuel,198912295878,Son,56,George,364816543105,Son,2,Aditya,117177821051,Parent,11,Arya,111213904221,Spouse,28,Thomas,529744835437,Daughter,39,5,5,2,2,3,3,1,1,3,3,1,1,5,5,5,5,2,2,5,5,Yes,0.0,5,0,0,0,1
RAT10839,Zinal Hari,70,Male,"575, Rau Chowk, Saharanpur 034514",2461415151780,454306122149,Block3,Medium,Anvi,822537604692,Parent,6,Robert,300829186345,Daughter,8,,,,,,,,,,,,,4,7,5,5,4,4,5,5,1,1,2,2,5,5,1,1,2,2,4,4,Yes,-9.09,2,1,0,0,1
RAT10840,Ijaya Khosla,45,Female,"74, Bose Nagar, Kavali-230347",9444784234371,369396310408,Block1,Low,Faras,707003585251,Parent,39,Janya,992631796024,Son,20,Xavier,852646988790,Son,6,Raksha,910771777206,Son,38,Ati,480504604833,Parent,29,1,3,2,2,2,2,4,4,4,4,5,5,1,4,2,2,2,5,4,5,Yes,-33.33,5,1,0,0,1
RAT10841,Chatura Andra,64,Male,"515, Borra Chowk, Rourkela 023779",7371364004342,761462347007,Block5,Medium,Naveen,432784755042,Son,35,Dayamai,335857283128,Spouse,60,Lavanya,580938861396,Daughter,50,Matthew,277966832978,Parent,34,,,,,1,3,1,1,4,6,2,2,4,4,1,1,5,7,2,2,5,5,3,6,No,-32.14,4,1,0,0,1
RAT10842,Yashasvi Chander,58,Male,"H.No. 30, Dada Chowk, Hazaribagh-693776",0097391189698,862300836609,Block5,Medium,Damyanti,656661469307,Spouse,16,Logan,581019476488,Spouse,35,Tara,112790235332,Son,49,Jyoti,210266304263,Parent,24,,,,,1,1,3,3,2,2,1,1,3,6,2,2,3,3,4,4,3,3,1,1,Yes,-13.04,4,1,0,0,1
RAT10843,Samarth Subramaniam,36,Male,"36/17, Chakrabarti Nagar, Lucknow-402350",1082619363389,431068721264,Block4,Low,,,,,,,,,,,,,,,,,,,,,3,3,5,5,4,7,2,2,4,4,4,4,4,4,3,3,4,4,5,5,Yes,-7.89,0,1,0,0,1
RAT10844,Nachiket Sathe,33,Female,"530, Garde Chowk, Hindupur-209770",3637810747997,122957024628,Block5,High,Nimrat,268565035189,Son,33,Pratyush,835174537637,Parent,20,Onveer,850323192912,Spouse,10,Nirja,510587118392,Spouse,5,,,,,2,2,5,5,4,4,3,3,4,4,1,1,2,2,4,5,2,2,5,5,Yes,-3.12,4,1,0,1,1
RAT10845,Umang Samra,55,Female,"239, Bora Nagar, Secunderabad 824421",6015333460127,436464989923,Block2,Low,Wyatt,182464435054,Son,31,Chanakya,962101412967,Son,34,,,,,,,,,,,,,2,2,3,3,4,4,2,2,1,1,3,6,4,4,4,4,2,2,1,1,No,-11.54,2,1,0,0,1
RAT10846,Finn Garg,43,Male,"25, Borde Ganj, Ambattur 608261",4766025874283,299697476982,Block1,Medium,Neelima,506449506812,Parent,16,Yamini,833040376416,Spouse,14,Azad,421859816075,Son,44,,,,,,,,,3,3,3,3,2,2,3,3,1,4,5,5,4,7,1,1,2,2,3,3,No,-22.22,3,1,0,0,1
RAT10847,Karan D’Alia,64,Female,"42/656, Kari Circle, Siwan 970013",1173413786969,113207543372,Block4,Medium,Xalak,344642868156,Parent,24,Janani,814270379376,Daughter,14,Vritti,633521779672,Parent,13,Yug,305827240800,Parent,47,Ishwar,639567526091,Son,17,4,4,1,1,3,3,4,7,2,2,5,5,3,3,5,6,4,4,5,5,No,-11.11,5,1,0,0,1
RAT10848,Janani Chad,52,Female,"H.No. 83, Mutti Nagar, Kumbakonam-726368",6237637912834,841845204765,Block5,Low,Nathan,295172538622,Son,47,,,,,,,,,,,,,,,,,3,3,4,4,1,1,3,3,3,3,2,2,1,1,4,7,5,5,5,6,No,-12.9,1,1,0,0,1
RAT10849,Wazir Pillai,52,Male,"48/776, Lal Path, Navi Mumbai 482076",0698314997679,151471393310,Block1,Low,Abha,580554245804,Spouse,55,Jonathan,428907552312,Spouse,54,Pranav,591069114827,Spouse,29,,,,,,,,,4,4,1,1,1,1,2,2,5,5,3,3,3,3,3,3,4,4,5,8,Yes,-9.68,3,1,0,0,1
RAT10850,Faras Bhatnagar,47,Male,"H.No. 640, Halder Ganj, Mangalore 022911",5372444654690,713120627774,Block1,Medium,Gagan,551293483868,Spouse,40,Abeer,114099129665,Daughter,11,Sudiksha,760530962077,Daughter,60,Vrinda,587209803946,Spouse,21,,,,,4,4,3,3,4,4,3,3,3,3,1,1,1,1,3,3,2,4,3,3,No,-7.41,4,1,0,0,1
RAT10851,Farhan Jain,46,Male,"93/01, Aggarwal Marg, Mango-628756",1816230592431,591131679793,Block4,Medium,Prisha,884406764756,Parent,47,Teerth,985206851429,Parent,12,Bhavini,869320692447,Parent,53,Rehaan,500528426599,Daughter,43,,,,,3,5,4,4,3,3,3,3,1,2,2,2,2,5,4,4,3,3,4,4,No,-20.69,4,1,0,0,1
RAT10852,Gautam Sekhon,60,Male,"H.No. 240, Chauhan Marg, Siliguri-536917",8852071005233,161331223866,Block3,Low,Udyati,831453269169,Spouse,42,Ira,456327362183,Spouse,23,Urmi,702107705385,Son,52,Sanaya,803368692593,Spouse,51,,,,,3,3,1,1,5,5,3,3,1,1,5,6,5,5,4,4,4,4,1,1,Yes,-3.12,4,1,0,0,1
RAT10853,Ekapad Wali,28,Female,"873, Tailor Chowk, Tirupati-902068",8798267728488,787866097699,Block4,Medium,,,,,,,,,,,,,,,,,,,,,1,2,4,4,4,4,1,1,3,5,3,3,5,6,5,5,3,3,5,5,Yes,-11.76,0,1,0,0,1
RAT10854,Vansha Acharya,61,Male,"25/296, Tripathi Chowk, Bhilwara-786458",6907918570195,492815769695,Block4,Medium,Warda,927512333995,Daughter,46,Parth,325072788940,Daughter,31,Dalbir,571309819839,Spouse,34,Bahadurjit,297679943390,Parent,57,,,,,1,1,3,3,5,5,3,3,2,2,5,5,2,3,3,3,3,4,3,3,No,-6.67,4,1,0,0,1
RAT10855,Arya Tata,53,Female,"766, Joshi, Firozabad 717957",4867777153100,340794809241,Block2,Low,Vincent,858831621126,Spouse,9,Vrishti,604075059018,Parent,26,Prisha,949945548133,Daughter,55,,,,,,,,,2,2,5,5,1,4,4,4,5,5,4,5,2,2,1,2,5,5,3,3,No,-15.62,3,1,0,0,1
RAT10856,Yachana Kothari,52,Male,"H.No. 16, Chand Road, Mirzapur 824300",9125847400665,499835003296,Block4,Medium,Laksh,274798597330,Spouse,39,Hitesh,958338294308,Son,43,Diya,493868267407,Daughter,49,,,,,,,,,3,3,4,4,4,4,3,3,1,1,5,5,3,4,4,4,4,4,5,5,No,-2.78,3,1,0,0,1
RAT10857,Edhitha Bhardwaj,51,Male,"341, Jain Path, Gorakhpur-194388",0651152865657,694629617263,Block2,Low,Anthony,511497669326,Spouse,50,Samarth,404792381771,Parent,26,Charles,684275655755,Parent,47,,,,,,,,,5,5,5,5,4,4,2,4,1,1,5,7,2,2,3,3,5,5,5,5,No,-10.81,3,1,0,0,1
RAT10858,Bhavika Sarna,41,Female,"22/32, Soni Zila, South Dumdum 706599",5089515840098,240664617586,Block1,High,,,,,,,,,,,,,,,,,,,,,2,2,5,5,1,1,2,2,4,4,1,1,4,4,4,4,4,4,1,1,Yes,0.0,0,0,0,1,1
RAT10859,Vyanjana Keer,51,Female,"H.No. 944, Khalsa Ganj, Hosur 201877",9228813885056,879264555571,Block2,Low,William,278133773225,Spouse,33,Harita,685124737455,Spouse,52,,,,,,,,,,,,,5,5,2,4,1,1,5,5,5,7,2,3,2,2,4,4,5,5,1,3,No,-21.88,2,1,0,0,1
RAT10860,Jyoti Aurora,51,Female,"H.No. 784, Hayer Ganj, Sangli-Miraj & Kupwad 086109",7252138262677,358686903527,Block3,Medium,,,,,,,,,,,,,,,,,,,,,5,5,4,7,5,5,5,5,1,4,1,1,2,2,3,6,4,4,1,1,Yes,-29.03,0,1,0,0,1
RAT10861,Pallavi Chacko,53,Male,"H.No. 225, Sawhney, Howrah-279145",0292562033833,669907126778,Block1,Low,Peter,137895613539,Daughter,6,,,,,,,,,,,,,,,,,3,5,4,4,3,3,2,2,1,1,2,4,3,3,2,2,2,2,2,2,No,-16.67,1,1,0,0,1
RAT10862,Manbir Gour,37,Female,"19/693, Ramakrishnan Zila, Noida 499185",6316538406376,220493860157,Block2,Medium,Udant,616490419917,Parent,29,Ishaan,608829037571,Spouse,7,Chanchal,143284823777,Son,46,,,,,,,,,2,2,1,1,5,7,5,7,3,3,2,2,1,1,5,5,4,4,1,1,Yes,-13.79,3,1,0,0,1
RAT10863,Ekbal Butala,56,Male,"97/773, Kalla Marg, Siwan-075305",0142026832553,385322505669,Block5,Low,Samaksh,147133729750,Son,57,Gopal,399654502746,Parent,23,Anvi,850010347858,Spouse,11,Ekavir,456072212249,Spouse,45,,,,,2,5,4,4,1,1,1,2,5,5,1,1,1,1,4,4,5,5,4,4,No,-14.29,4,1,0,0,1
RAT10864,Mohini Tripathi,30,Female,"136, Chander Chowk, Yamunanagar 359256",9269300125058,871779180641,Block5,Low,Raksha,707694340625,Parent,41,Nandini,174487775332,Spouse,7,,,,,,,,,,,,,3,3,2,2,2,2,2,3,5,5,5,5,4,4,1,3,2,2,1,1,No,-11.11,2,1,0,0,1
RAT10865,Advay Cheema,56,Male,"59, Datta Marg, Kolhapur-455962",1047388139496,723994683868,Block2,Low,Chakradhar,910827592960,Parent,54,Saksham,842092085145,Parent,9,Dakshesh,893231372767,Spouse,49,Harshil,427446666324,Daughter,8,,,,,2,2,1,1,3,3,2,2,2,4,4,4,2,2,2,2,5,6,4,4,Yes,-11.11,4,1,0,0,1
RAT10866,Zayyan Bhat,28,Female,"H.No. 081, Minhas Circle, Amravati-223153",5667434227446,820634239534,Block4,Low,Faris,572738851633,Daughter,24,Ekapad,770804286899,Daughter,44,Damini,487878497702,Parent,18,Vrinda,114209215811,Son,8,Dhruv,423968257540,Son,28,2,2,3,3,3,3,5,7,3,3,2,2,4,4,3,3,3,3,1,2,Yes,-10.34,5,1,0,0,1
RAT10867,Chameli Sura,53,Male,"88/71, Setty Zila, Ambarnath-959922",2603770401798,653961071148,Block4,Low,Ekiya,537003543731,Parent,57,,,,,,,,,,,,,,,,,1,1,1,1,4,4,1,1,3,5,4,4,5,5,4,4,2,2,1,1,Yes,-7.69,1,1,1,0,1
RAT10868,Shaurya Sahni,60,Female,"68, Tailor Road, Nashik 164110",7584193729580,549953487449,Block4,Medium,Umang,981237111229,Spouse,51,Laksh,221608711403,Parent,15,Tanish,111082699642,Spouse,20,Aryan,188541140295,Son,18,Ronith,466834239449,Spouse,21,2,2,5,5,4,7,4,4,5,5,1,2,4,4,1,1,5,5,3,3,Yes,-11.76,5,1,0,0,1
RAT10869,Pahal Mander,67,Male,"85/852, Mani Circle, Delhi-984938",3451729183682,583026907197,Block1,Low,Dalbir,356537445778,Daughter,36,Chandani,103838444471,Son,11,Krishna,647376340364,Daughter,49,Ryan,678947467312,Son,2,Jonathan,264755396231,Parent,31,4,4,5,5,3,3,5,5,1,2,2,3,3,3,4,4,1,1,2,2,No,-6.67,5,1,0,0,1
RAT10870,Rohan Mohan,42,Female,"16/602, Zacharia Road, Ambattur 768926",8671425702684,592546780446,Block1,Medium,Unni,673311938751,Parent,13,Wazir,210958094127,Daughter,27,,,,,,,,,,,,,4,4,4,4,2,2,5,5,2,2,5,5,3,5,5,6,4,4,5,5,No,-7.69,2,1,0,0,1
RAT10871,Tanveer Lal,54,Male,"54, Varughese Street, New Delhi-398915",9003348636974,576833722670,Block5,High,Liam,607028316174,Son,26,,,,,,,,,,,,,,,,,4,4,4,4,1,2,2,2,4,4,4,4,3,3,1,3,3,4,1,1,No,-14.81,1,1,0,0,1
RAT10872,Joshua Deo,41,Female,"18/21, Kulkarni Marg, Nangloi Jat 024858",1326608905998,572671798243,Block5,Medium,Viraj,859409364443,Spouse,39,Omaja,519932562252,Son,21,Hredhaan,731800550703,Daughter,32,Adweta,764861159557,Parent,26,Ayush,864630833285,Spouse,25,2,3,3,3,5,5,2,2,1,1,1,1,4,6,3,3,5,5,5,5,Yes,-9.68,5,1,0,0,1
RAT10873,Dalaja Sheth,52,Female,"29/92, Chadha Path, Suryapet-520834",8878462135000,965133114853,Block3,Medium,Dayamai,599084726532,Spouse,37,Maanas,675726684796,Parent,26,,,,,,,,,,,,,3,5,1,1,4,4,5,5,4,6,1,1,2,2,3,3,3,3,4,4,Yes,-13.33,2,1,0,0,1
RAT10874,Eesha Kannan,63,Female,"83/216, Iyer Path, Jalandhar-906499",4034577969076,625435240135,Block3,High,Geetika,467609402766,Son,4,Yadavi,757466528943,Daughter,33,,,,,,,,,,,,,1,1,2,2,1,1,1,1,4,4,2,2,5,5,1,1,3,4,5,5,Yes,-4.0,2,1,0,1,1
RAT10875,Chakradhar Loyal,27,Male,"H.No. 74, Karpe Street, Tenali 697528",6536781690794,257156508960,Block2,Medium,Bimala,726325043290,Daughter,11,Jairaj,340461594284,Son,32,Champak,141705258301,Parent,59,Kalpit,480655884261,Spouse,12,,,,,5,5,5,5,1,1,3,3,2,2,3,3,2,2,1,1,5,5,1,1,No,0.0,4,0,0,0,1
RAT10876,Waida Menon,70,Female,"42, Yogi, Shahjahanpur-567101",3145907233275,473963047328,Block1,High,Balveer,344988781766,Son,34,,,,,,,,,,,,,,,,,2,2,4,6,2,2,3,4,5,5,2,2,4,4,5,5,1,1,3,3,No,-9.68,1,1,0,0,1
RAT10877,Gaurav Tella,70,Female,"H.No. 24, Puri Marg, Jorhat-622670",3852464205489,354584234881,Block2,High,Inaya,246717051704,Parent,44,Samaksh,342806441473,Parent,40,,,,,,,,,,,,,4,4,4,4,4,4,5,5,1,1,3,3,3,3,1,1,3,3,2,2,Yes,0.0,2,0,0,1,1
RAT10878,Azaan Khare,27,Female,"H.No. 49, Palla Street, Salem-256538",5192936700399,659817511755,Block5,High,Triveni,142197014571,Daughter,14,Banjeet,942092106182,Spouse,40,Ojasvi,621974369816,Parent,26,,,,,,,,,5,7,5,6,1,1,5,5,3,3,2,2,5,5,1,1,1,1,5,5,Yes,-9.09,3,1,0,1,1
RAT10879,Ekani Golla,35,Male,"33, Batta Nagar, Jalandhar-366085",2159321175268,596082325622,Block5,Low,Ronith,891199782626,Parent,59,Chandran,464692543160,Daughter,40,,,,,,,,,,,,,1,1,2,2,1,3,5,5,1,1,2,4,2,2,2,2,1,1,2,2,Yes,-21.05,2,1,0,0,1
RAT10880,Warjas Comar,30,Female,"H.No. 29, Saxena Path, Durgapur-645627",7049432058239,981039130415,Block1,Low,Pallavi,647566234878,Daughter,9,Urmi,172550030417,Son,18,Hritik,432869389357,Parent,53,,,,,,,,,3,3,3,3,3,3,2,2,4,4,3,3,1,1,2,2,2,2,1,1,No,0.0,3,0,0,0,1
RAT10881,Fitan Chana,66,Male,"H.No. 789, Bava Nagar, Korba 804319",6669228566991,247533771304,Block1,Low,William,216361752436,Daughter,19,Nachiket,265891892976,Son,9,Christopher,567549691934,Parent,14,,,,,,,,,1,1,3,3,3,3,1,2,4,4,4,4,1,1,2,2,5,5,3,3,Yes,-3.7,3,1,0,0,1
RAT10882,Saksham Mani,69,Male,"38, Dixit Ganj, Hosur 274963",1160425160919,898981591857,Block2,Medium,Vansha,607963199082,Spouse,13,Tara,103181496671,Son,45,Dalbir,916923111860,Daughter,27,Ranveer,597628581651,Spouse,53,Abhimanyu,265230615205,Parent,29,1,1,4,4,5,7,4,4,1,1,2,2,5,5,4,5,3,3,1,1,No,-10.0,5,1,0,0,1
RAT10883,Bhanumati Mangat,33,Male,"79, Tailor Circle, Alappuzha 161770",2467948543027,917832041680,Block4,Low,,,,,,,,,,,,,,,,,,,,,2,2,4,4,1,1,5,5,5,7,2,2,3,3,3,3,1,3,3,3,Yes,-13.79,0,1,0,0,1
RAT10884,Forum Tailor,29,Female,"H.No. 280, Chanda Zila, Naihati-851550",3224433182315,900541414933,Block3,Low,Rishi,832222996361,Spouse,9,Chandani,312434038292,Spouse,58,,,,,,,,,,,,,3,3,4,4,3,3,5,7,3,3,2,2,2,4,4,4,4,4,4,4,No,-11.76,2,1,0,0,1
RAT10885,Xiti Lanka,56,Female,"H.No. 607, Sastry Street, Giridih 415503",6463452539994,945602630713,Block3,Medium,,,,,,,,,,,,,,,,,,,,,2,2,5,5,1,1,4,4,5,5,5,5,2,2,4,4,4,4,4,6,Yes,-5.56,0,1,0,0,1
RAT10886,Aarna Pai,55,Female,"H.No. 723, Mitter Zila, Tezpur 309514",8136620760360,607505419024,Block4,Medium,Lopa,286763928473,Parent,41,Teerth,364602389946,Daughter,49,Meghana,865726614671,Spouse,57,,,,,,,,,2,4,3,3,1,1,5,5,3,3,4,4,4,6,4,4,4,4,3,3,Yes,-12.12,3,1,0,0,1
RAT10887,Udyati Sur,69,Female,"50/60, Chandran Ganj, Tadepalligudem 210475",9306423508186,640430339540,Block4,High,Rachana,733218984047,Daughter,31,Indali,312776286019,Spouse,3,Hamsini,226753652027,Spouse,52,Yug,497697427996,Parent,29,,,,,2,5,2,2,1,1,5,5,3,3,1,1,2,3,4,4,2,2,4,4,No,-15.38,4,1,0,0,1
RAT10888,Qarin Buch,33,Male,"814, Dass Circle, Vasai-Virar 081003",4752574418244,479022435421,Block2,Low,Ayushman,352954799885,Son,60,Divya,820542045082,Son,21,Pahal,306513400953,Spouse,49,,,,,,,,,2,2,1,1,1,1,1,1,3,3,1,1,4,4,1,1,1,1,3,3,Yes,0.0,3,0,0,0,1
RAT10889,Isaac Kala,50,Female,"275, Mohanty Marg, Nangloi Jat-607489",6072789929156,708156683580,Block5,High,Qushi,909182345814,Spouse,41,,,,,,,,,,,,,,,,,2,5,3,3,3,3,3,3,4,4,4,6,2,2,3,3,2,2,3,3,Yes,-17.24,1,1,0,1,1
RAT10890,Jason Sehgal,45,Female,"04, Sampath Ganj, Pimpri-Chinchwad 505978",6976637344471,776584309906,Block1,Low,Nitesh,219209838518,Parent,16,Jagdish,192278406235,Daughter,20,Damini,760900509831,Spouse,12,Mahika,631244083585,Son,59,Ishita,662871013496,Spouse,19,5,5,1,1,1,1,1,1,3,3,2,3,4,4,1,1,3,5,3,3,Yes,-12.5,5,1,0,0,1
RAT10891,Farhan Mahal,48,Female,"04/494, Agate Circle, Thanjavur-525802",2611578600089,635617322089,Block4,Medium,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,4,4,5,5,5,5,3,3,4,4,3,3,3,3,No,0.0,0,0,0,0,0
RAT10892,Qushi Saran,41,Female,"H.No. 129, Dasgupta Ganj, Sagar 954581",6846270635108,397403700689,Block2,Low,Bina,276363078909,Spouse,20,,,,,,,,,,,,,,,,,5,6,3,3,1,1,5,5,5,5,2,2,4,4,5,7,3,3,2,2,Yes,-8.57,1,1,0,0,1
RAT10893,Libni Brahmbhatt,68,Female,"85/31, Bora Zila, Khammam-896875",7146405669964,541933018040,Block2,High,Panini,497903435425,Parent,50,Aadhya,804295967829,Daughter,27,,,,,,,,,,,,,4,7,2,4,2,2,5,8,5,7,4,4,4,5,5,8,2,2,4,4,No,-37.84,2,1,0,0,1
RAT10894,Megha Barman,54,Male,"414, Sagar Road, Bulandshahr-289875",1796708892346,928200420044,Block1,Low,Anthony,330372903440,Spouse,32,Mitesh,455513771240,Son,53,Irya,324455262047,Son,20,,,,,,,,,5,5,2,3,1,1,5,5,4,4,5,8,4,4,3,3,2,2,2,2,No,-12.12,3,1,0,0,1
RAT10895,Thomas Master,33,Male,"61/46, Sagar, Erode 116451",9172485029556,902348116246,Block5,Low,Amruta,315308238672,Spouse,2,Darpan,350078809470,Son,60,,,,,,,,,,,,,2,2,3,3,2,2,5,5,1,3,5,5,3,3,1,3,3,6,2,4,No,-33.33,2,1,0,0,1
RAT10896,Veer Babu,48,Male,"H.No. 18, Biswas, Sangli-Miraj & Kupwad-669113",1831374771714,213351479758,Block4,High,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,3,1,1,4,4,4,6,3,3,4,4,1,1,1,3,No,-16.0,0,1,0,0,1
RAT10897,David Dalal,49,Female,"53/56, Bassi Path, Bally 264434",5606861568184,370162206422,Block2,Medium,,,,,,,,,,,,,,,,,,,,,3,3,4,4,5,6,5,5,3,3,4,4,3,3,3,3,1,3,1,3,No,-15.62,0,1,0,0,1
RAT10898,Chakradev Dhawan,29,Female,"43/750, Jayaraman Path, Kharagpur-192634",3300095966021,271853118108,Block3,High,Darpan,501293687844,Son,11,Edhitha,575110039382,Spouse,11,,,,,,,,,,,,,5,7,4,4,1,4,1,1,3,3,3,3,5,7,3,3,5,5,1,1,Yes,-22.58,2,1,0,1,1
RAT10899,Faqid Majumdar,41,Male,"647, Dube Marg, Medininagar 194664",0540570735577,549663347977,Block2,Low,Rudra,351215613609,Son,54,Madhavi,867341232278,Parent,43,Omaja,675380451431,Daughter,30,Hitesh,876034296406,Son,30,Vasudha,829373784993,Spouse,24,2,2,3,3,1,1,4,4,4,4,5,5,3,3,3,5,2,2,1,1,No,-7.14,5,1,0,0,1
RAT10900,Kevin Edwin,45,Female,"485, Anand Marg, Bathinda 168687",8655480391657,580428492846,Block3,High,Hamsini,188988545320,Parent,59,Owen,811045590746,Parent,54,Nidhi,698498528069,Daughter,17,,,,,,,,,3,3,3,4,2,2,4,4,4,6,1,1,3,5,3,3,3,5,1,1,Yes,-25.93,3,1,0,1,1
RAT10901,Kai Sarraf,63,Male,"773, Sangha Zila, Thane 924677",0606773221884,679875735313,Block3,Medium,Ayaan,772954957283,Spouse,19,Vyanjana,952561591554,Parent,22,Ekbal,666962686705,Spouse,57,,,,,,,,,4,4,3,3,5,6,5,5,5,5,4,4,2,2,1,4,2,2,3,3,Yes,-11.76,3,1,0,0,1
RAT10902,Amaira Nanda,35,Male,"H.No. 654, Grewal Circle, Serampore 745943",9927914364298,957383409583,Block3,Low,Yash,301451112153,Daughter,10,Zinal,933992052237,Son,39,Kamala,100429792961,Daughter,29,,,,,,,,,5,5,1,1,2,2,1,1,1,1,3,3,2,3,3,3,2,3,4,4,No,-8.33,3,1,0,0,1
RAT10903,Liam Shenoy,62,Male,"19/12, Lad, Warangal-366453",8924422146572,601622631422,Block2,Low,Raagini,511534500210,Parent,19,Ekantika,919877520339,Parent,2,Kritika,529698038256,Daughter,18,Mason,707891811526,Son,60,,,,,4,4,3,3,4,7,2,2,2,2,3,3,3,3,4,4,1,2,4,7,Yes,-23.33,4,1,0,0,1
RAT10904,Gautami Lall,49,Female,"58/330, Uppal Chowk, Satara 535037",8563361526800,567559985656,Block2,High,Jeet,174358660674,Son,59,,,,,,,,,,,,,,,,,1,1,3,4,2,2,3,3,1,1,1,2,3,5,1,1,4,4,4,6,No,-26.09,1,1,0,0,1
RAT10905,Chameli Garde,56,Male,"H.No. 524, Lalla Ganj, Amravati 511257",9816925260685,563604299143,Block5,Medium,,,,,,,,,,,,,,,,,,,,,5,5,5,5,2,2,5,5,2,4,3,3,4,4,3,3,3,3,2,2,Yes,-5.88,0,1,0,0,1
RAT10906,Yashica Mall,34,Male,"H.No. 13, Ramesh Chowk, Sikar 653951",6990314342573,418520900561,Block1,High,Urishilla,853478134188,Parent,16,Alexander,599101521751,Daughter,52,,,,,,,,,,,,,1,1,1,1,3,3,5,5,5,5,4,6,1,4,2,2,3,3,2,3,Yes,-22.22,2,1,0,1,1
RAT10907,Andrew Shanker,65,Female,"H.No. 507, Sachdeva Street, Nashik 196390",9073280098524,995323975095,Block2,High,Qabil,698640095264,Daughter,28,Chaman,107376620421,Daughter,56,Zaid,173223602514,Parent,35,,,,,,,,,2,2,3,3,3,5,3,4,1,1,3,3,3,4,2,4,3,4,4,6,Yes,-33.33,3,1,0,1,1
RAT10908,Sarthak Sen,51,Male,"H.No. 11, Nayar Nagar, Medininagar 254341",5335096634834,814867122549,Block3,High,Madhav,903142076783,Daughter,6,,,,,,,,,,,,,,,,,2,5,4,4,1,1,4,4,4,4,4,4,3,6,5,6,5,5,5,5,Yes,-18.92,1,1,0,1,1
RAT10909,Unni Ganesan,33,Female,"15/37, Kalla Road, Hajipur-215096",5376479855471,776574761170,Block2,Low,Bimala,507660392171,Parent,51,Wahab,541053702977,Son,1,,,,,,,,,,,,,1,1,5,5,1,1,3,3,5,5,2,2,5,5,4,4,5,7,1,1,No,-6.25,2,1,0,0,1
RAT10910,Adya Sathe,45,Female,"H.No. 592, Misra Circle, Proddatur-532641",4791631498428,118649180102,Block1,High,Quincy,860936979581,Son,24,Zaitra,727802262730,Son,1,Upadhriti,215791119152,Daughter,14,Hredhaan,610892643181,Daughter,21,,,,,4,4,5,5,1,1,4,4,1,1,3,3,3,3,4,7,4,4,4,4,Yes,-9.09,4,1,0,1,1
RAT10911,Finn Devan,54,Female,"27/48, Divan Nagar, Ahmedabad 609140",7972134610775,749244842629,Block2,Medium,Neel,793936684820,Son,59,Pushti,219471697608,Parent,49,Michael,694019339909,Spouse,24,,,,,,,,,4,6,5,7,3,3,1,1,5,5,5,5,4,4,5,5,3,6,1,1,Yes,-19.44,3,1,0,0,1
